000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-04
000.000 Log file "afb.log", TCP port 59144, debug mask 0x03
000.000 Station A is waiting for station B on TCP port 59144 ... Done.
000.441 New epoch: Sun May 19 16:56:17 2019
000.442 =================================================================
000.442 
000.442 Designed by yu, build: May 19 2019  16:55:51
077.771 Send DATA 54 50, ID 10118
077.820 Recv DATA 50 52, ID 20114
078.041 Send DATA 55 50, ID 10119
078.073 Recv DATA 51 52, ID 20115
078.074 .... 116 packets received, 3071 bps, 38.39%, Err 58 (9.3e-05)
078.311 Send DATA 56 51, ID 10120
078.344 **** Receiver Error, Bad CRC Checksum
078.566 Send DATA 57 51, ID 10121
078.615 Recv DATA 53 52, ID 20117
078.835 Send DATA 58 51, ID 10122
078.883 **** Receiver Error, Bad CRC Checksum
079.090 Send DATA 59 51, ID 10123
079.137 **** Receiver Error, Bad CRC Checksum
079.356 ---- DATA 53 timeout
079.357 Send DATA 53 51, ID 10117
079.403 Recv DATA 56 55, ID 20120
079.626 Send DATA 54 51, ID 10118
079.674 Recv DATA 57 55, ID 20121
079.897 Send DATA 55 51, ID 10119
079.929 **** Receiver Error, Bad CRC Checksum
080.150 Send DATA 56 51, ID 10120
080.198 Recv DATA 52 55, ID 20116
080.199 .... 117 packets received, 3015 bps, 37.68%, Err 61 (9.6e-05)
080.422 Send DATA 57 52, ID 10121
080.471 Recv DATA 53 55, ID 20117
080.679 Send DATA 58 53, ID 10122
080.712 Recv DATA 54 55, ID 20118
080.949 Send DATA 59 54, ID 10123
080.981 Recv DATA 55 55, ID 20119
081.204 Send DATA 60 55, ID 10124
081.237 Recv DATA 56 55, ID 20120
081.476 Send DATA 61 56, ID 10125
081.507 **** Receiver Error, Bad CRC Checksum
081.730 Send DATA 62 56, ID 10126
081.778 Recv DATA 58 55, ID 20122
081.922 ---- DATA 56 timeout
081.923 Send DATA 56 56, ID 10120
082.034 Recv DATA 59 55, ID 20123
082.272 Send DATA 57 56, ID 10121
082.304 **** Receiver Error, Bad CRC Checksum
082.527 Send DATA 58 56, ID 10122
082.559 Recv DATA 61 55, ID 20125
082.801 Send DATA 59 56, ID 10123
082.834 Recv DATA 62 55, ID 20126
083.057 Send DATA 60 56, ID 10124
083.090 Recv DATA 56 55, ID 20120
083.329 Send DATA 61 56, ID 10125
083.362 Recv DATA 57 56, ID 20121
083.364 .... 122 packets received, 3023 bps, 37.79%, Err 64 (9.7e-05)
083.587 Send DATA 62 57, ID 10126
083.636 **** Receiver Error, Bad CRC Checksum
083.857 Send DATA 63 57, ID 10127
083.890 **** Receiver Error, Bad CRC Checksum
084.032 ---- DATA 57 timeout
084.033 Send DATA 57 57, ID 10121
084.145 Recv DATA 60 59, ID 20124
084.384 Send DATA 58 57, ID 10122
084.416 Recv DATA 61 60, ID 20125
084.638 Send DATA 59 57, ID 10123
084.671 Recv DATA 62 61, ID 20126
084.910 Send DATA 60 57, ID 10124
084.943 **** Receiver Error, Bad CRC Checksum
085.164 Send DATA 61 57, ID 10125
085.196 Recv DATA 0 63, ID 20128
085.434 Send DATA 62 57, ID 10126
085.466 Recv DATA 58 63, ID 20122
085.466 .... 123 packets received, 2972 bps, 37.15%, Err 67 (9.9e-05)
085.703 Send DATA 63 58, ID 10127
085.736 Recv DATA 59 63, ID 20123
085.961 Send DATA 0 59, ID 10128
085.995 Recv DATA 60 63, ID 20124
086.233 Send DATA 1 60, ID 10129
086.266 Recv DATA 61 63, ID 20125
086.489 Send DATA 2 61, ID 10130
086.522 Recv DATA 62 63, ID 20126
086.761 Send DATA 3 62, ID 10131
086.794 Recv DATA 63 63, ID 20127
087.018 Send DATA 4 63, ID 10132
087.066 Recv DATA 0 63, ID 20128
087.287 Send DATA 5 0, ID 10133
087.320 Recv DATA 1 63, ID 20129
087.541 Send DATA 6 1, ID 10134
087.590 Recv DATA 59 63, ID 20123
087.734 ---- DATA 0 timeout
087.734 Send DATA 0 1, ID 10128
087.845 Recv DATA 60 63, ID 20124
088.069 Send DATA 1 1, ID 10129
088.117 Recv DATA 61 63, ID 20125
088.341 Send DATA 2 1, ID 10130
088.373 **** Receiver Error, Bad CRC Checksum
088.596 Send DATA 3 1, ID 10131
088.644 Recv DATA 63 63, ID 20127
088.867 Send DATA 4 1, ID 10132
088.900 **** Receiver Error, Bad CRC Checksum
089.122 Send DATA 5 1, ID 10133
089.170 **** Receiver Error, Bad CRC Checksum
089.391 Send DATA 6 1, ID 10134
089.439 Recv DATA 59 0, ID 20123
089.663 Send DATA 7 1, ID 10135
089.696 Recv DATA 60 0, ID 20124
089.854 ---- DATA 1 timeout
089.855 Send DATA 1 1, ID 10129
089.967 Recv DATA 61 0, ID 20125
090.191 Send DATA 2 1, ID 10130
090.224 Recv DATA 62 0, ID 20126
090.446 Send DATA 3 1, ID 10131
090.494 Recv DATA 63 0, ID 20127
090.718 Send DATA 4 1, ID 10132
090.751 **** Receiver Error, Bad CRC Checksum
090.974 Send DATA 5 1, ID 10133
091.023 Recv DATA 1 0, ID 20129
091.246 Send DATA 6 1, ID 10134
091.278 Recv DATA 2 1, ID 20130
091.279 .... 131 packets received, 2962 bps, 37.03%, Err 73 (1.0e-04)
091.501 Send DATA 7 2, ID 10135
091.550 Recv DATA 3 2, ID 20131
091.772 Send DATA 8 3, ID 10136
091.805 **** Receiver Error, Bad CRC Checksum
092.026 Send DATA 9 3, ID 10137
092.075 Recv DATA 5 4, ID 20133
092.296 Send DATA 10 3, ID 10138
092.328 Recv DATA 6 5, ID 20134
092.567 Send DATA 11 3, ID 10139
092.600 **** Receiver Error, Bad CRC Checksum
092.824 Send DATA 12 3, ID 10140
092.873 **** Receiver Error, Bad CRC Checksum
093.000 ---- DATA 6 timeout
093.001 Send DATA 6 3, ID 10134
093.142 Recv DATA 9 8, ID 20137
093.350 Send DATA 7 3, ID 10135
093.398 **** Receiver Error, Bad CRC Checksum
093.616 Send DATA 8 3, ID 10136
093.649 Recv DATA 4 10, ID 20132
093.650 .... 133 packets received, 2931 bps, 36.64%, Err 77 (1.0e-04)
093.886 Send DATA 9 4, ID 10137
093.919 Recv DATA 5 11, ID 20133
094.143 Send DATA 10 5, ID 10138
094.176 **** Receiver Error, Bad CRC Checksum
094.413 Send DATA 11 5, ID 10139
094.445 Recv DATA 7 12, ID 20135
094.681 Send DATA 12 5, ID 10140
094.698 Recv DATA 8 12, ID 20136
094.936 Send DATA 13 5, ID 10141
094.969 Recv DATA 9 12, ID 20137
095.207 Send DATA 14 5, ID 10142
095.240 Recv DATA 10 12, ID 20138
095.462 Send DATA 15 5, ID 10143
095.526 Recv DATA 11 12, ID 20139
095.730 Send DATA 16 5, ID 10144
095.762 Recv DATA 12 12, ID 20140
096.000 Send DATA 17 5, ID 10145
096.033 Recv DATA 6 12, ID 20134
096.034 .... 135 packets received, 2900 bps, 36.26%, Err 78 (1.0e-04)
096.257 Send DATA 18 6, ID 10146
096.305 Recv DATA 7 13, ID 20135
096.525 Send DATA 19 7, ID 10147
096.558 Recv DATA 8 14, ID 20136
096.782 Send DATA 20 8, ID 10148
096.829 **** Receiver Error, Bad CRC Checksum
097.052 Send DATA 21 8, ID 10149
097.100 Recv DATA 10 16, ID 20138
097.307 Send DATA 22 8, ID 10150
097.356 Recv DATA 11 16, ID 20139
097.577 Send DATA 23 8, ID 10151
097.625 Recv DATA 12 16, ID 20140
097.752 ---- DATA 17 timeout
097.752 Send DATA 17 8, ID 10145
097.879 Recv DATA 13 16, ID 20141
098.101 Send DATA 18 8, ID 10146
098.149 Recv DATA 7 16, ID 20135
098.371 Send DATA 19 8, ID 10147
098.420 Recv DATA 8 16, ID 20136
098.627 Send DATA 20 8, ID 10148
098.675 Recv DATA 9 16, ID 20137
098.676 .... 138 packets received, 2885 bps, 36.06%, Err 81 (1.0e-04)
098.897 Send DATA 21 9, ID 10149
098.930 **** Receiver Error, Bad CRC Checksum
099.155 Send DATA 22 9, ID 10150
099.188 Recv DATA 11 17, ID 20139
099.428 Send DATA 23 9, ID 10151
099.460 **** Receiver Error, Bad CRC Checksum
099.683 Send DATA 24 9, ID 10152
099.732 **** Receiver Error, Bad CRC Checksum
099.875 ---- DATA 18 timeout
099.876 Send DATA 18 9, ID 10146
100.021 Recv DATA 14 20, ID 20142
100.212 Send DATA 19 9, ID 10147
100.261 **** Receiver Error, Bad CRC Checksum
100.483 Send DATA 20 9, ID 10148
100.531 **** Receiver Error, Bad CRC Checksum
100.750 Send DATA 21 9, ID 10149
100.785 Recv DATA 10 23, ID 20138
100.789 .... 139 packets received, 2845 bps, 35.56%, Err 86 (1.1e-04)
101.004 Send DATA 22 10, ID 10150
101.068 Recv DATA 11 23, ID 20139
101.275 Send DATA 23 11, ID 10151
101.309 Recv DATA 12 23, ID 20140
101.533 Send DATA 24 12, ID 10152
101.581 Recv DATA 13 23, ID 20141
101.805 Send DATA 25 13, ID 10153
101.838 Recv DATA 14 23, ID 20142
102.060 Send DATA 26 14, ID 10154
102.108 **** Receiver Error, Bad CRC Checksum
102.332 Send DATA 27 14, ID 10155
102.366 Recv DATA 16 23, ID 20144
102.590 Send DATA 28 14, ID 10156
102.639 Recv DATA 17 23, ID 20145
102.862 Send DATA 29 14, ID 10157
102.895 Recv DATA 18 24, ID 20146
103.119 Send DATA 30 14, ID 10158
103.167 Recv DATA 19 25, ID 20147
103.388 Send DATA 31 14, ID 10159
103.436 **** Receiver Error, Bad CRC Checksum
103.643 Send DATA 32 14, ID 10160
103.692 Recv DATA 21 27, ID 20149
103.918 Send DATA 33 14, ID 10161
103.966 Recv DATA 15 28, ID 20143
103.967 .... 144 packets received, 2856 bps, 35.70%, Err 89 (1.1e-04)
104.177 Send DATA 34 15, ID 10162
104.227 Recv DATA 16 29, ID 20144
104.443 Send DATA 35 16, ID 10163
104.478 Recv DATA 17 30, ID 20145
104.708 Send DATA 36 17, ID 10164
104.741 Recv DATA 18 30, ID 20146
104.965 Send DATA 37 18, ID 10165
105.013 Recv DATA 19 30, ID 20147
105.157 ---- DATA 31 timeout
105.158 Send DATA 31 19, ID 10159
105.270 **** Receiver Error, Bad CRC Checksum
105.492 Send DATA 32 19, ID 10160
105.540 **** Receiver Error, Bad CRC Checksum
105.762 Send DATA 33 19, ID 10161
105.795 Recv DATA 22 30, ID 20150
106.019 Send DATA 34 19, ID 10162
106.068 Recv DATA 23 30, ID 20151
106.291 Send DATA 35 19, ID 10163
106.323 Recv DATA 24 30, ID 20152
106.560 Send DATA 36 19, ID 10164
106.593 Recv DATA 25 31, ID 20153
106.818 Send DATA 37 19, ID 10165
106.850 Recv DATA 26 32, ID 20154
107.076 Send DATA 38 19, ID 10166
107.124 Recv DATA 20 33, ID 20148
107.125 .... 149 packets received, 2868 bps, 35.85%, Err 91 (1.1e-04)
107.349 Send DATA 39 20, ID 10167
107.382 Recv DATA 21 34, ID 20149
107.605 Send DATA 40 21, ID 10168
107.652 Recv DATA 22 35, ID 20150
107.877 Send DATA 41 22, ID 10169
107.909 **** Receiver Error, Bad CRC Checksum
108.132 Send DATA 42 22, ID 10170
108.180 Recv DATA 24 37, ID 20152
108.405 Send DATA 43 22, ID 10171
108.453 Recv DATA 25 38, ID 20153
108.661 Send DATA 44 22, ID 10172
108.713 Recv DATA 26 39, ID 20154
108.936 Send DATA 45 22, ID 10173
108.983 **** Receiver Error, Bad CRC Checksum
109.188 Send DATA 46 22, ID 10174
109.236 Recv DATA 28 40, ID 20156
109.460 Send DATA 47 22, ID 10175
109.507 **** Receiver Error, Bad CRC Checksum
109.633 ---- DATA 41 timeout
109.634 Send DATA 41 22, ID 10169
109.761 Recv DATA 23 40, ID 20151
109.761 .... 152 packets received, 2855 bps, 35.68%, Err 95 (1.1e-04)
109.983 Send DATA 42 23, ID 10170
110.031 **** Receiver Error, Bad CRC Checksum
110.255 Send DATA 43 23, ID 10171
110.302 **** Receiver Error, Bad CRC Checksum
110.507 Send DATA 44 23, ID 10172
110.556 Recv DATA 26 40, ID 20154
110.778 Send DATA 45 23, ID 10173
110.827 Recv DATA 27 40, ID 20155
111.049 Send DATA 46 23, ID 10174
111.066 Recv DATA 28 40, ID 20156
111.305 Send DATA 47 23, ID 10175
111.353 **** Receiver Error, Bad CRC Checksum
111.576 ---- DATA 41 timeout
111.576 Send DATA 41 23, ID 10169
111.608 Recv DATA 30 40, ID 20158
111.829 Send DATA 42 23, ID 10170
111.878 **** Receiver Error, Bad CRC Checksum
112.100 Send DATA 43 23, ID 10171
112.147 Recv DATA 25 40, ID 20153
112.355 Send DATA 44 23, ID 10172
112.403 Recv DATA 26 40, ID 20154
112.622 Send DATA 45 23, ID 10173
112.670 Recv DATA 27 40, ID 20155
112.893 Send DATA 46 23, ID 10174
112.941 Recv DATA 28 41, ID 20156
113.147 Send DATA 47 23, ID 10175
113.211 Recv DATA 29 42, ID 20157
113.418 Send DATA 48 23, ID 10176
113.465 Recv DATA 30 43, ID 20158
113.689 Send DATA 49 23, ID 10177
113.706 Recv DATA 24 44, ID 20152
113.707 .... 153 packets received, 2773 bps, 34.66%, Err 101 (1.1e-04)
113.951 Send DATA 50 24, ID 10178
113.983 Recv DATA 25 45, ID 20153
114.208 Send DATA 51 25, ID 10179
114.256 Recv DATA 26 46, ID 20154
114.476 Send DATA 52 26, ID 10180
114.509 Recv DATA 27 47, ID 20155
114.732 Send DATA 53 27, ID 10181
114.764 Recv DATA 28 48, ID 20156
115.003 Send DATA 54 28, ID 10182
115.035 **** Receiver Error, Bad CRC Checksum
115.273 Send DATA 55 28, ID 10183
115.289 Recv DATA 30 50, ID 20158
115.526 Send DATA 56 28, ID 10184
115.574 **** Receiver Error, Bad CRC Checksum
115.795 Send DATA 57 28, ID 10185
115.844 Recv DATA 32 52, ID 20160
116.051 Send DATA 58 28, ID 10186
116.099 Recv DATA 33 52, ID 20161
116.321 Send DATA 59 28, ID 10187
116.370 Recv DATA 34 52, ID 20162
116.515 ---- DATA 53 timeout
116.515 Send DATA 53 28, ID 10181
116.611 Recv DATA 35 52, ID 20163
116.851 Send DATA 54 28, ID 10182
116.884 Recv DATA 29 52, ID 20157
116.885 .... 158 packets received, 2785 bps, 34.82%, Err 107 (1.1e-04)
117.107 Send DATA 55 29, ID 10183
117.140 **** Receiver Error, Bad CRC Checksum
117.379 Send DATA 56 29, ID 10184
117.411 Recv DATA 31 52, ID 20159
117.635 Send DATA 57 29, ID 10185
117.683 **** Receiver Error, Bad CRC Checksum
117.904 Send DATA 58 29, ID 10186
117.936 Recv DATA 33 52, ID 20161
118.176 Send DATA 59 29, ID 10187
118.208 Recv DATA 34 52, ID 20162
118.432 ---- DATA 53 timeout
118.432 Send DATA 53 29, ID 10181
118.479 Recv DATA 35 52, ID 20163
118.701 Send DATA 54 29, ID 10182
118.733 Recv DATA 36 52, ID 20164
118.955 Send DATA 55 29, ID 10183
119.003 Recv DATA 30 52, ID 20158
119.003 .... 159 packets received, 2753 bps, 34.41%, Err 108 (1.1e-04)
119.226 Send DATA 56 30, ID 10184
119.258 Recv DATA 31 52, ID 20159
119.496 Send DATA 57 31, ID 10185
119.529 Recv DATA 32 52, ID 20160
119.752 Send DATA 58 32, ID 10186
119.785 **** Receiver Error, Bad CRC Checksum
120.023 Send DATA 59 32, ID 10187
120.055 Recv DATA 34 53, ID 20162
120.277 Send DATA 60 32, ID 10188
120.309 Recv DATA 35 53, ID 20163
120.468 ---- DATA 54 timeout
120.469 Send DATA 54 32, ID 10182
120.581 Recv DATA 36 53, ID 20164
120.804 Send DATA 55 32, ID 10183
120.836 Recv DATA 37 53, ID 20165
121.074 Send DATA 56 32, ID 10184
121.105 Recv DATA 38 53, ID 20166
121.344 Send DATA 57 32, ID 10185
121.377 **** Receiver Error, Bad CRC Checksum
121.598 Send DATA 58 32, ID 10186
121.632 Recv DATA 33 53, ID 20161
121.633 .... 162 packets received, 2744 bps, 34.30%, Err 110 (1.1e-04)
121.870 Send DATA 59 33, ID 10187
121.903 Recv DATA 34 54, ID 20162
122.124 Send DATA 60 34, ID 10188
122.157 Recv DATA 35 55, ID 20163
122.395 Send DATA 61 35, ID 10189
122.428 Recv DATA 36 55, ID 20164
122.652 Send DATA 62 36, ID 10190
122.717 Recv DATA 37 55, ID 20165
122.844 ---- DATA 56 timeout
122.844 Send DATA 56 37, ID 10184
122.955 Recv DATA 38 55, ID 20166
123.178 Send DATA 57 38, ID 10185
123.211 Recv DATA 39 55, ID 20167
123.448 Send DATA 58 39, ID 10186
123.481 Recv DATA 40 55, ID 20168
123.717 Send DATA 59 40, ID 10187
123.733 Recv DATA 41 55, ID 20169
123.734 .... 170 packets received, 2830 bps, 35.38%, Err 111 (1.1e-04)
123.973 Send DATA 60 41, ID 10188
124.022 Recv DATA 42 55, ID 20170
124.244 Send DATA 61 42, ID 10189
124.277 Recv DATA 43 56, ID 20171
124.499 Send DATA 62 43, ID 10190
124.547 Recv DATA 44 57, ID 20172
124.772 Send DATA 63 44, ID 10191
124.805 Recv DATA 45 58, ID 20173
125.029 Send DATA 0 45, ID 10192
125.077 Recv DATA 46 59, ID 20174
125.299 Send DATA 1 46, ID 10193
125.347 Recv DATA 47 60, ID 20175
125.554 Send DATA 2 47, ID 10194
125.601 Recv DATA 48 61, ID 20176
125.825 Send DATA 3 48, ID 10195
125.874 Recv DATA 49 62, ID 20177
125.874 .... 178 packets received, 2913 bps, 36.41%, Err 111 (1.1e-04)
126.097 Send DATA 4 49, ID 10196
126.114 Recv DATA 50 63, ID 20178
126.350 Send DATA 5 50, ID 10197
126.382 Recv DATA 51 0, ID 20179
126.619 Send DATA 6 51, ID 10198
126.667 Recv DATA 52 1, ID 20180
126.889 Send DATA 7 52, ID 10199
126.922 Recv DATA 53 2, ID 20181
127.145 Send DATA 8 53, ID 10200
127.178 Recv DATA 54 3, ID 20182
127.417 Send DATA 9 54, ID 10201
127.450 Recv DATA 55 4, ID 20183
127.673 Send DATA 10 55, ID 10202
127.722 Recv DATA 56 5, ID 20184
127.945 Send DATA 11 56, ID 10203
127.978 Recv DATA 57 6, ID 20185
127.979 .... 186 packets received, 2993 bps, 37.41%, Err 111 (1.1e-04)
128.201 Send DATA 12 57, ID 10204
128.250 Recv DATA 58 7, ID 20186
128.459 Send DATA 13 58, ID 10205
128.506 Recv DATA 59 8, ID 20187
128.727 Send DATA 14 59, ID 10206
128.776 Recv DATA 60 9, ID 20188
129.001 Send DATA 15 60, ID 10207
129.033 Recv DATA 61 10, ID 20189
129.256 Send DATA 16 61, ID 10208
129.305 Recv DATA 62 11, ID 20190
129.525 Send DATA 17 62, ID 10209
129.558 **** Receiver Error, Bad CRC Checksum
129.779 Send DATA 18 62, ID 10210
129.828 Recv DATA 0 12, ID 20192
130.053 Send DATA 19 62, ID 10211
130.101 Recv DATA 1 12, ID 20193
130.235 ---- DATA 13 timeout
130.236 Send DATA 13 62, ID 10205
130.346 Recv DATA 2 12, ID 20194
130.584 Send DATA 14 62, ID 10206
130.601 Recv DATA 3 12, ID 20195
130.841 Send DATA 15 62, ID 10207
130.889 Recv DATA 4 12, ID 20196
131.099 Send DATA 16 62, ID 10208
131.130 Recv DATA 5 12, ID 20197
131.374 Send DATA 17 62, ID 10209
131.422 Recv DATA 63 12, ID 20191
131.422 .... 192 packets received, 3008 bps, 37.60%, Err 112 (1.1e-04)
131.631 Send DATA 18 63, ID 10210
131.680 Recv DATA 0 13, ID 20192
131.903 Send DATA 19 0, ID 10211
131.936 Recv DATA 1 14, ID 20193
132.158 Send DATA 20 1, ID 10212
132.191 **** Receiver Error, Bad CRC Checksum
132.427 Send DATA 21 1, ID 10213
132.461 Recv DATA 3 15, ID 20195
132.685 Send DATA 22 1, ID 10214
132.717 Recv DATA 4 15, ID 20196
132.876 ---- DATA 16 timeout
132.877 Send DATA 16 1, ID 10208
132.988 Recv DATA 5 15, ID 20197
133.212 Send DATA 17 1, ID 10209
133.244 Recv DATA 6 15, ID 20198
133.486 Send DATA 18 1, ID 10210
133.518 Recv DATA 7 15, ID 20199
133.743 Send DATA 19 1, ID 10211
133.774 **** Receiver Error, Bad CRC Checksum
134.013 Send DATA 20 1, ID 10212
134.045 Recv DATA 2 15, ID 20194
134.046 .... 195 packets received, 2995 bps, 37.44%, Err 114 (1.1e-04)
134.267 Send DATA 21 2, ID 10213
134.316 Recv DATA 3 16, ID 20195
134.538 Send DATA 22 3, ID 10214
134.570 Recv DATA 4 17, ID 20196
134.794 Send DATA 23 4, ID 10215
134.832 Recv DATA 5 18, ID 20197
135.073 Send DATA 24 5, ID 10216
135.089 Recv DATA 6 19, ID 20198
135.328 Send DATA 25 6, ID 10217
135.377 Recv DATA 7 19, ID 20199
135.601 Send DATA 26 7, ID 10218
135.634 Recv DATA 8 19, ID 20200
135.775 ---- DATA 20 timeout
135.776 Send DATA 20 8, ID 10212
135.904 Recv DATA 9 19, ID 20201
136.126 Send DATA 21 9, ID 10213
136.158 Recv DATA 10 19, ID 20202
136.159 .... 203 packets received, 3069 bps, 38.37%, Err 114 (1.1e-04)
136.381 Send DATA 22 10, ID 10214
136.414 Recv DATA 11 19, ID 20203
136.651 Send DATA 23 11, ID 10215
136.685 Recv DATA 12 19, ID 20204
136.907 Send DATA 24 12, ID 10216
136.955 Recv DATA 13 19, ID 20205
137.178 Send DATA 25 13, ID 10217
137.226 **** Receiver Error, Bad CRC Checksum
137.447 Send DATA 26 13, ID 10218
137.479 Recv DATA 15 21, ID 20207
137.704 Send DATA 27 13, ID 10219
137.753 Recv DATA 16 21, ID 20208
137.962 Send DATA 28 13, ID 10220
137.998 **** Receiver Error, Bad CRC Checksum
138.155 ---- DATA 22 timeout
138.156 Send DATA 22 13, ID 10214
138.266 Recv DATA 18 21, ID 20210
138.505 Send DATA 23 13, ID 10215
138.522 Recv DATA 19 21, ID 20211
138.757 Send DATA 24 13, ID 10216
138.805 **** Receiver Error, Bad CRC Checksum
139.028 Send DATA 25 13, ID 10217
139.077 Recv DATA 14 21, ID 20206
139.078 .... 207 packets received, 3064 bps, 38.30%, Err 117 (1.1e-04)
139.283 Send DATA 26 14, ID 10218
139.331 Recv DATA 15 21, ID 20207
139.553 Send DATA 27 15, ID 10219
139.585 **** Receiver Error, Bad CRC Checksum
139.823 Send DATA 28 15, ID 10220
139.856 Recv DATA 17 23, ID 20209
140.080 Send DATA 29 15, ID 10221
140.111 **** Receiver Error, Bad CRC Checksum
140.351 Send DATA 30 15, ID 10222
140.383 **** Receiver Error, Bad CRC Checksum
140.528 ---- DATA 24 timeout
140.529 Send DATA 24 15, ID 10216
140.641 Recv DATA 20 25, ID 20212
140.880 Send DATA 25 15, ID 10217
140.912 Recv DATA 21 25, ID 20213
141.135 Send DATA 26 15, ID 10218
141.167 Recv DATA 22 25, ID 20214
141.406 Send DATA 27 15, ID 10219
141.438 Recv DATA 16 25, ID 20208
141.438 .... 209 packets received, 3042 bps, 38.02%, Err 120 (1.1e-04)
141.667 Send DATA 28 16, ID 10220
141.699 Recv DATA 17 25, ID 20209
141.936 Send DATA 29 17, ID 10221
141.953 Recv DATA 18 25, ID 20210
142.192 Send DATA 30 18, ID 10222
142.240 Recv DATA 19 25, ID 20211
142.463 Send DATA 31 19, ID 10223
142.496 Recv DATA 20 25, ID 20212
142.720 Send DATA 32 20, ID 10224
142.752 Recv DATA 21 25, ID 20213
142.916 ---- DATA 26 timeout
142.917 Send DATA 26 21, ID 10218
143.013 Recv DATA 22 25, ID 20214
143.251 Send DATA 27 22, ID 10219
143.284 Recv DATA 16 25, ID 20208
143.507 Send DATA 28 22, ID 10220
143.556 Recv DATA 17 25, ID 20209
143.780 Send DATA 29 22, ID 10221
143.813 Recv DATA 18 25, ID 20210
144.036 Send DATA 30 22, ID 10222
144.085 Recv DATA 19 25, ID 20211
144.313 Send DATA 31 22, ID 10223
144.361 Recv DATA 20 26, ID 20212
144.568 Send DATA 32 22, ID 10224
144.599 Recv DATA 21 27, ID 20213
144.836 Send DATA 33 22, ID 10225
144.870 **** Receiver Error, Bad CRC Checksum
145.094 Send DATA 34 22, ID 10226
145.142 Recv DATA 23 29, ID 20215
145.142 .... 216 packets received, 3063 bps, 38.29%, Err 122 (1.1e-04)
145.363 Send DATA 35 23, ID 10227
145.411 **** Receiver Error, Bad CRC Checksum
145.632 Send DATA 36 23, ID 10228
145.649 Recv DATA 25 29, ID 20217
145.822 ---- DATA 30 timeout
145.823 Send DATA 30 23, ID 10222
145.936 Recv DATA 26 29, ID 20218
146.158 Send DATA 31 23, ID 10223
146.206 Recv DATA 27 29, ID 20219
146.413 Send DATA 32 23, ID 10224
146.445 Recv DATA 28 29, ID 20220
146.683 Send DATA 33 23, ID 10225
146.716 Recv DATA 29 29, ID 20221
146.939 Send DATA 34 23, ID 10226
146.987 **** Receiver Error, Bad CRC Checksum
147.209 Send DATA 35 23, ID 10227
147.247 Recv DATA 24 30, ID 20216
147.248 .... 217 packets received, 3033 bps, 37.91%, Err 123 (1.0e-04)
147.471 Send DATA 36 24, ID 10228
147.520 Recv DATA 25 31, ID 20217
147.743 Send DATA 37 25, ID 10229
147.776 Recv DATA 26 32, ID 20218
147.998 Send DATA 38 26, ID 10230
148.030 Recv DATA 27 33, ID 20219
148.268 Send DATA 39 27, ID 10231
148.301 Recv DATA 28 34, ID 20220
148.522 Send DATA 40 28, ID 10232
148.554 **** Receiver Error, Bad CRC Checksum
148.791 Send DATA 41 28, ID 10233
148.840 Recv DATA 30 36, ID 20222
149.064 Send DATA 42 28, ID 10234
149.096 Recv DATA 31 37, ID 20223
149.318 Send DATA 43 28, ID 10235
149.367 Recv DATA 32 38, ID 20224
149.590 Send DATA 44 28, ID 10236
149.622 **** Receiver Error, Bad CRC Checksum
149.844 Send DATA 45 28, ID 10237
149.876 Recv DATA 34 40, ID 20226
150.115 Send DATA 46 28, ID 10238
150.147 **** Receiver Error, Bad CRC Checksum
150.373 Send DATA 47 28, ID 10239
150.421 Recv DATA 29 42, ID 20221
150.422 .... 222 packets received, 3037 bps, 37.96%, Err 126 (1.1e-04)
150.643 Send DATA 48 29, ID 10240
150.691 Recv DATA 30 43, ID 20222
150.902 Send DATA 49 30, ID 10241
150.949 Recv DATA 31 44, ID 20223
151.172 Send DATA 50 31, ID 10242
151.204 Recv DATA 32 45, ID 20224
151.428 Send DATA 51 32, ID 10243
151.476 Recv DATA 33 46, ID 20225
151.699 Send DATA 52 33, ID 10244
151.747 Recv DATA 34 47, ID 20226
151.955 Send DATA 53 34, ID 10245
152.003 Recv DATA 35 48, ID 20227
152.226 Send DATA 54 35, ID 10246
152.273 Recv DATA 36 49, ID 20228
152.495 Send DATA 55 36, ID 10247
152.529 Recv DATA 37 50, ID 20229
